facility_id,facility_type,longitude_clean,latitude_clean,geom,med_officers,nurses_midwives,chews,lab_scientists,pharm_techs,adequacy_status
HF00653,General Hospital,8.08452,11.39746,\x01\x01\x00\x00\x00A\xB7\x974F+ @\xB3\xEF\x8A\xE0\x7F\xCB&@,,,,,,no_personnel_record
HF00374,Cottage Hospital,6.716886,8.756201,"\x01\x01\x00\x00\x00M\xD7\x13]\x17\xDE\x1A@\xAEg\x08\xC7,\x83!@",0.0,2.0,18.0,6.0,4.0,inadequate
HF00678,Primary Health Centre,8.121102,10.705155,\x01\x01\x00\x00\x00\xDC\xF5\xD2\x14\x01> @\xC58\x7F\x13\x0Ai%@,0.0,3.0,5.0,1.0,0.0,adequate
HF900565,Health Post,6.95688,10.872176,\x01\x01\x00\x00\x002\xC9\xC8Y\xD8\xD3\x1B@R\xB6H\xDA\x8D\xBE%@,,,,,,no_personnel_record
HF00555,Health Post,7.848479,9.616096,"\x01\x01\x00\x00\x00\x03_\xD1\xAD\xD7d\x1F@\x91dV\xEFp;#@",1.0,0.0,1.0,0.0,1.0,inadequate
HF00658,General Hospital,8.1823,11.337864,\x01\x01\x00\x00\x00!\x1F\xF4lV] @\xD2\xFD\x9C\x82\xFC\xAC&@,5.0,54.0,21.0,0.0,3.0,inadequate
HF00802,Health Post,10.158177,8.413279,\x01\x01\x00\x00\x00s\xF5c\x93\xFCP$@F?\x1AN\x99\xD3 @,,,,,,no_personnel_record
HF01268,Primary Health Centre,9.853549,10.032682,"\x01\x01\x00\x00\x00\x27\x11\xE1_\x04\xB5#@\xF3U\xF2\xB1\xBB\x10$@",1.0,12.0,3.0,2.0,0.0,adequate
HF00455,Primary Health Centre,7.224104,9.034429,\x01\x01\x00\x00\x00s\x9C\xDB\x84{\xE5\x1C@f\x11\x8A\xAD\xA0\x11\x22@,1.0,0.0,6.0,1.0,1.0,inadequate
HF00871,Primary Health Centre,8.156597,8.566049,"\x01\x01\x00\x00\x00\xADMc{-P @\xF4\xDD\xAD,\xD1!!@",2.0,3.0,6.0,0.0,0.0,adequate
HF01003,Primary Health Centre,10.672758,10.828111,\x01\x01\x00\x00\x00\xA7>\x90\xBCsX%@l\xEA<*\xFE\xA7%@,0.0,9.0,7.0,1.0,0.0,adequate
HF00601,Primary Health Centre,7.411315,10.269159,\x01\x01\x00\x00\x00\xBEje\xC2/\xA5\x1D@\x1F\xD9\x5C5\xCF\x89$@,0.0,4.0,0.0,1.0,0.0,inadequate
HF00790,Primary Health Centre,8.744614,7.450122,\x01\x01\x00\x00\x00\x99I\xD4\x0B>}!@(\xD7\x14\xC8\xEC\xCC\x1D@,1.0,5.0,3.0,0.0,1.0,adequate
HF00577,Health Post,7.685792,11.399495,\x01\x01\x00\x00\x00\x09o\x0FB@\xBE\x1E@\xBF\xD4\xCF\x9B\x8A\xCC&@,0.0,1.0,1.0,0.0,0.0,inadequate
HF00141,Comprehensive Health Centre,7.008371,9.245351,\x01\x01\x00\x00\x00t\xF0Lh\x92\x08\x1C@\xF0\x14r\xA5\x9E}\x22@,2.0,0.0,14.0,2.0,0.0,inadequate
HF01139,Health Post,9.749804,8.96697,"\x01\x01\x00\x00\x00\xE9\xD1TO\xE6\x7F#@\x1Em\x1C\xB1\x16\xEF!@",0.0,0.0,1.0,0.0,0.0,inadequate
HF00561,Comprehensive Health Centre,7.688186,9.845039,"\x01\x01\x00\x00\x00\x9EB\xAE\xD4\xB3\xC0\x1E@h\xB0\xA9\xF3\xA8\xB0#@",2.0,7.0,6.0,1.0,0.0,adequate
HF00043,Primary Health Centre,6.528414,9.726784,"\x01\x01\x00\x00\x00\x82\xFEB\x8F\x18\x1D\x1A@\x1B\x83N\x08\x1Dt#@",1.0,4.0,1.0,1.0,2.0,inadequate
HF00174,Primary Health Centre,7.005231,10.117496,\x01\x01\x00\x00\x00\x96\xB3wF[\x05\x1C@V\xD2\x8Ao(<$@,2.0,7.0,2.0,2.0,0.0,inadequate
HF00108,Primary Health Centre,7.506259,9.747259,"\x01\x01\x00\x00\x00\x009a\xC2h\x06\x1E@\x88HM\xBB\x98~#@",0.0,4.0,5.0,0.0,1.0,adequate
HF00253,Health Post,8.394384,7.88658,\x01\x01\x00\x00\x00\x9F!\x1C\xB3\xEC\xC9 @\x96&\xA5\xA0\xDB\x8B\x1F@,0.0,0.0,1.0,0.0,0.0,inadequate
HF01137,Comprehensive Health Centre,9.573365,9.108368,"\x01\x01\x00\x00\x00\x93W\xE7\x18\x90%#@\xA9\xDD\xAF\x02|7\x22@",2.0,1.0,4.0,2.0,0.0,inadequate
HF00051,Primary Health Centre,5.921303,10.002064,\x01\x01\x00\x00\x00\xA6\xD3\xBA\x0Dj\xAF\x17@v\xFFX\x88\x0E\x01$@,0.0,0.0,9.0,1.0,1.0,inadequate
HF00234,Comprehensive Health Centre,6.663104,10.463394,\x01\x01\x00\x00\x00\x1Bc\x27\xBC\x04\xA7\x1A@CSv\xFAA\xED$@,5.0,6.0,15.0,3.0,3.0,adequate
HF00269,Primary Health Centre,8.142656,7.957894,"\x01\x01\x00\x00\x00\x07(\x0D5\x0AI @t#,*\xE2\xD4\x1F@",,,,,,no_personnel_record
HF00403,Primary Health Centre,6.317395,8.68685,\x01\x01\x00\x00\x00\xDB\xA7\xE31\x03E\x19@\xE4\x83\x9E\xCD\xAA_!@,1.0,4.0,5.0,2.0,0.0,adequate
HF01062,Health Post,10.21287,10.523734,\x01\x01\x00\x00\x00[\x99\xF0K\xFDl$@E\x9B\xE3\xDC&\x0C%@,1.0,4.0,3.0,0.0,0.0,adequate
HF00549,Primary Health Centre,7.737099,9.584049,"\x01\x01\x00\x00\x00?\xA8\x8B\x14\xCA\xF2\x1E@\xE4\x85tx\x08+#@",0.0,3.0,3.0,1.0,1.0,adequate
HF00398,Primary Health Centre,7.048843,8.333614,\x01\x01\x00\x00\x00\xDA\x8D>\xE6\x032\x1C@\xBA\xF9Ft\xCF\xAA @,1.0,2.0,5.0,0.0,2.0,adequate
HF00274,Health Post,7.57,8.05,\x01\x01\x00\x00\x00H\xE1z\x14\xAEG\x1E@\x9A\x99\x99\x99\x99\x19 @,1.0,2.0,2.0,0.0,1.0,adequate
HF01187,Primary Health Centre,9.888077,8.712628,"\x01\x01\x00\x00\x00\xDA\xA8N\x07\xB2\xC6#@\x83m\xC4\x93\xDDl!@",1.0,3.0,0.0,0.0,1.0,inadequate
HF01112,Primary Health Centre,9.298757,11.303614,\x01\x01\x00\x00\x00\xF3\xE6p\xAD\xF6\x98\x22@*7QKs\x9B&@,1.0,3.0,4.0,0.0,1.0,adequate
HF00498,Primary Health Centre,8.059468,9.852051,"\x01\x01\x00\x00\x00+Q\xF6\x96r\x1E @V\x0CW\x07@\xB4#@",0.0,4.0,2.0,1.0,2.0,inadequate
HF00087,Comprehensive Health Centre,5.693857,9.785948,"\x01\x01\x00\x00\x00\x17g\x0Cs\x82\xC6\x16@\x95\xB6\xB8\xC6g\x92#@",2.0,2.0,8.0,0.0,1.0,inadequate
HF01255,Primary Health Centre,9.385171,9.944942,"\x01\x01\x00\x00\x008\xBC \x225\xC5\x22@\xD1;\x15p\xCF\xE3#@",2.0,0.0,8.0,0.0,1.0,inadequate
HF01325,Health Post,10.638319,9.901975,"\x01\x01\x00\x00\x00\xB2\xD4z\xBF\xD1F%@\x84\x9E\xCD\xAA\xCF\xCD#@",1.0,2.0,1.0,1.0,0.0,inadequate
HF01261,Health Post,9.516427,10.079886,"\x01\x01\x00\x00\x00\xF4\x8A\xA7\x1Ei\x08#@\x07\xD1Z\xD1\xE6($@",1.0,0.0,3.0,0.0,0.0,adequate
HF01005,Health Post,10.58775,11.074277777777777,"\x01\x01\x00\x00\x00\xB0rh\x91\xED,%@\x0E\xC0\xA4\xBC\x07&&@",0.0,2.0,4.0,1.0,0.0,adequate
HF00415,Comprehensive Health Centre,7.129634,8.252513,\x01\x01\x00\x00\x00u\xCCy\xC6\xBE\x84\x1C@4\xA1IbI\x81 @,0.0,4.0,6.0,1.0,3.0,inadequate
HF00483,Primary Health Centre,8.258281,10.403605,\x01\x01\x00\x00\x00:[@h=\x84 @\x11\x01\x87P\xA5\xCE$@,3.0,3.0,4.0,3.0,0.0,adequate
HF00564,Primary Health Centre,6.957632,10.805009,"\x01\x01\x00\x00\x00\x8Ci\xA6{\x9D\xD4\x1B@\xA9\xF8\xBF#*\x9C%@",0.0,3.0,10.0,1.0,0.0,adequate
HF01274,Primary Health Centre,9.84058,9.882078,"\x01\x01\x00\x00\x00\xE6Ws\x80`\xAE#@\xCC\x0AE\xBA\x9F\xC3#@",3.0,7.0,0.0,1.0,1.0,inadequate
HF00693,Health Post,8.06598,11.13844,\x01\x01\x00\x00\x00Ral!\xC8! @\x9E\xEA\x90\x9B\xE1F&@,0.0,2.0,2.0,0.0,1.0,adequate
HF00366,Comprehensive Health Centre,6.615772,8.634457,\x01\x01\x00\x00\x00\x88+g\xEF\x8Cv\x1A@\xC1oC\x8C\xD7D!@,1.0,7.0,2.0,1.0,1.0,inadequate
HF00525,Comprehensive Health Centre,8.369306,9.587759,"\x01\x01\x00\x00\x00\xE3n\x10\xAD\x15\xBD @\xFD\xDBe\xBF\xEE,#@",2.0,2.0,3.0,1.0,1.0,inadequate
HF00303,Health Post,7.45,7.87,\x01\x01\x00\x00\x00\xCD\xCC\xCC\xCC\xCC\xCC\x1D@{\x14\xAEG\xE1z\x1F@,0.0,1.0,1.0,0.0,0.0,inadequate
HF01309,Primary Health Centre,10.349002,9.781313,"\x01\x01\x00\x00\x00)z\xE0c\xB0\xB2$@\x1A\xE1\xEDA\x08\x90#@",2.0,3.0,3.0,0.0,0.0,adequate
HF00736,Health Post,8.336858,8.064907,\x01\x01\x00\x00\x00\xBC\xCA\xDA\xA6x\xAC @\x1D\x90\x84};! @,0.0,2.0,3.0,0.0,0.0,adequate
HF00340,Comprehensive Health Centre,6.84398,8.905034,\x01\x01\x00\x00\x00\x8E\xE9\x09K<`\x1B@@\x89\xCF\x9D`\xCF!@,0.0,8.0,10.0,3.0,0.0,inadequate
HF00579,Health Post,7.76356,11.402001,\x01\x01\x00\x00\x00\x92\x222\xAC\xE2\x0D\x1F@)\xEB7\x13\xD3\xCD&@,0.0,1.0,2.0,0.0,0.0,adequate
HF00039,Health Post,6.3978,9.844214,"\x01\x01\x00\x00\x00,e\x19\xE2X\x97\x19@\x93\xA6A\xD1<\xB0#@",0.0,1.0,0.0,0.0,0.0,inadequate
HF00609,Comprehensive Health Centre,7.494114,10.77238,\x01\x01\x00\x00\x00\xA4\xFB9\x05\xF9\xF9\x1D@A+0du\x8B%@,3.0,10.0,7.0,0.0,2.0,inadequate
HF00380,Primary Health Centre,6.782301,7.870861,"\x01\x01\x00\x00\x00,\x83j\x83\x13!\x1B@\x8Ari\xFC\xC2{\x1F@",0.0,2.0,1.0,0.0,0.0,inadequate
HF00491,Primary Health Centre,8.463899,10.251886,\x01\x01\x00\x00\x00QKs+\x84\xED @\xF9\xA3\xA83\xF7\x80$@,,,,,,no_personnel_record
HF00636,Comprehensive Health Centre,8.612233,11.264857,\x01\x01\x00\x00\x00^\x10\x91\x9Av9!@\xBC;2V\x9B\x87&@,0.0,6.0,12.0,0.0,3.0,inadequate
HF00769,Primary Health Centre,8.533387,7.987262,\x01\x01\x00\x00\x00\x1D9\xD2\x19\x18\x11!@\x8FUJ\xCF\xF4\xF2\x1F@,1.0,6.0,6.0,1.0,2.0,adequate
HF01097,Comprehensive Health Centre,9.0,11.2,\x01\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x22@ffffff&@,2.0,0.0,5.0,1.0,1.0,inadequate
HF00049,Primary Health Centre,5.954722,10.033424,\x01\x01\x00\x00\x00<\x16\xDB\xA4\xA2\xD1\x17@\x92\xCDU\xF3\x1C\x11$@,3.0,3.0,3.0,4.0,1.0,adequate
HF00932,Health Post,8.577357,8.900812,\x01\x01\x00\x00\x00\xBC;2V\x9B\x27!@O\xB0\xFF:7\xCD!@,0.0,1.0,1.0,1.0,1.0,inadequate
HF00720,Health Post,8.627528,8.360639,\x01\x01\x00\x00\x00\x09\xA6\x9AYKA!@\x05S\xCD\xAC\xA5\xB8 @,0.0,1.0,2.0,0.0,0.0,adequate
HF00874,Health Post,8.26993,8.632786,\x01\x01\x00\x00\x00\x27k\xD4C4\x8A @\xBA\xBB\xCE\x86\xFCC!@,0.0,1.0,3.0,0.0,0.0,adequate
HF00901,Primary Health Centre,8.811091,9.348975,\x01\x01\x00\x00\x00\xED(\xCEQG\x9F!@B>\xE8\xD9\xAC\xB2\x22@,2.0,9.0,6.0,0.0,2.0,adequate
HF00682,Primary Health Centre,8.094521,11.022761,\x01\x01\x00\x00\x00\x08\x92w\x0Ee0 @\x9E?mT\xA7\x0B&@,3.0,5.0,6.0,2.0,2.0,adequate
HF00528,Comprehensive Health Centre,8.56882,9.940451,"\x01\x01\x00\x00\x00\x17\x9F\x02`<#!@\x22\xFB \xCB\x82\xE1#@",,,,,,no_personnel_record
HF00648,Comprehensive Health Centre,8.814164,10.592617,\x01\x01\x00\x00\x00=)\x93\x1A\xDA\xA0!@v\x1B\xD4~k/%@,2.0,11.0,21.0,0.0,1.0,inadequate
HF00397,Health Post,6.878779,8.16498,\x01\x01\x00\x00\x00v\xA5e\xA4\xDE\x83\x1B@\xF8\xFC0BxT @,1.0,3.0,1.0,0.0,0.0,inadequate
HF00074,Primary Health Centre,6.345406,9.475665,\x01\x01\x00\x00\x00c^G\x1C\xB2a\x19@$\xB4\xE5\x5C\x8A\xF3\x22@,2.0,2.0,5.0,0.0,2.0,adequate
HF00251,Health Post,7.849626,8.017297,\x01\x01\x00\x00\x00?S\xAF[\x04f\x1F@H\xA3\x02\x27\xDB\x08 @,0.0,1.0,1.0,0.0,0.0,inadequate
HF00628,Comprehensive Health Centre,7.107582,11.147235,\x01\x01\x00\x00\x00\x97\x8D\xCE\xF9)n\x1C@3\xA7\xCBbbK&@,0.0,7.0,6.0,3.0,3.0,inadequate
HF900541,Health Post,8.758937,10.43891,\x01\x01\x00\x00\x00\xDEr\xF5c\x93\x84!@T\xC6\xBF\xCF\xB8\xE0$@,,,,,,no_personnel_record
HF00263,Primary Health Centre,8.023887,8.17409,\x01\x01\x00\x00\x00_\x99\xB7\xEA:\x0C @\x0C\x1F\x11S\x22Y @,1.0,0.0,4.0,1.0,0.0,inadequate
HF00014,Primary Health Centre,5.698752,9.381432,\x01\x01\x00\x00\x00\xF1\x0E\xF0\xA4\x85\xCB\x16@\xB6K\x1B\x0EK\xC3\x22@,,,,,,no_personnel_record
HF01281,Primary Health Centre,10.043838,10.184815,\x01\x01\x00\x00\x00\xE3\xA40\xEFq\x16$@\xD8\x9EY\x12\xA0^$@,0.0,4.0,5.0,0.0,3.0,adequate
HF01241,Primary Health Centre,9.912945,9.626453,"\x01\x01\x00\x00\x00\xEC\x17\xEC\x86m\xD3#@Q\xF6\x96r\xBE@#@",,,,,,no_personnel_record
HF00925,Cottage Hospital,8.561178,8.811937,\x01\x01\x00\x00\x00)x\x0A\xB9R\x1F!@ \xD3\xDA4\xB6\x9F!@,0.0,12.0,3.0,5.0,1.0,inadequate
HF00803,Cottage Hospital,10.028566,8.355887,\x01\x01\x00\x00\x00\x19\x8E\xE73\xA0\x0E$@\xA2$$\xD26\xB6 @,0.0,0.0,1.0,5.0,0.0,inadequate
HF01050,Health Post,10.142413,10.700895,\x01\x01\x00\x00\x00\xED\x0CS[\xEAH$@\x1E\xDC\x9D\xB5\xDBf%@,0.0,0.0,2.0,1.0,0.0,adequate
HF00940,Health Post,9.37969,10.989921,\x01\x01\x00\x00\x00\x8A<I\xBAf\xC2\x22@K?\xE1\xEC\xD6\xFA%@,0.0,2.0,1.0,0.0,0.0,inadequate
HF01017,Health Post,10.410072,11.361348,\x01\x01\x00\x00\x00\xB8\x02\x0A\xF5\xF4\xD1$@4\xF3\xE4\x9A\x02\xB9&@,0.0,3.0,1.0,1.0,1.0,inadequate
HF00938,Health Post,9.349977,10.884026,\x01\x01\x00\x00\x00S\xB4r/0\xB3\x22@\x9D\xA0M\x0E\x9F\xC4%@,0.0,2.0,0.0,0.0,0.0,inadequate
HF00688,Primary Health Centre,7.953908,11.569309,"\x01\x01\x00\x00\x002\x92=B\xCD\xD0\x1F@\x0E\xA3 x|#\x27@",0.0,0.0,9.0,0.0,2.0,inadequate
HF00309,Primary Health Centre,7.574104,7.510472,"\x01\x01\x00\x00\x00\xDA\x02B\xEB\xE1K\x1E@H\x18\x06,\xB9\x0A\x1E@",1.0,2.0,0.0,1.0,1.0,inadequate
HF01108,Health Post,9.027383,11.655609,\x01\x01\x00\x00\x00\xC8\xEE\x02%\x05\x0E\x22@1\xED\x9B\xFB\xABO\x27@,0.0,2.0,2.0,0.0,0.0,adequate
HF00913,Health Post,8.437296,9.068528,"\x01\x01\x00\x00\x00\xDEW\xE5B\xE5\xDF @x\xB8\x1D\x1A\x16#\x22@",1.0,2.0,1.0,0.0,1.0,inadequate
HF00923,Primary Health Centre,8.55411,8.719858,\x01\x01\x00\x00\x00\xEB\xC5PN\xB4\x1B!@\x27\x87O:\x91p!@,6.0,1.0,5.0,1.0,1.0,inadequate
HF00821,Health Post,9.219424,8.284518,\x01\x01\x00\x00\x00>\xEA\xAFWXp\x22@%?\xE2W\xAC\x91 @,0.0,1.0,0.0,0.0,0.0,inadequate
HF00651,Primary Health Centre,8.04,11.55,\x01\x01\x00\x00\x00\x14\xAEG\xE1z\x14 @\x9A\x99\x99\x99\x99\x19\x27@,1.0,2.0,3.0,1.0,0.0,adequate
HF00580,Cottage Hospital,7.891742,11.207827,\x01\x01\x00\x00\x00\xE7\xE0\x99\xD0$\x91\x1F@\x9Bs\xF0Lhj&@,0.0,16.0,15.0,4.0,3.0,inadequate
HF00576,Primary Health Centre,7.54,11.45,\x01\x01\x00\x00\x00)\x5C\x8F\xC2\xF5(\x1E@fffff\xE6&@,2.0,6.0,3.0,1.0,1.0,adequate
HF01172,Comprehensive Health Centre,,,,2.0,4.0,2.0,1.0,2.0,inadequate
HF01059,Cottage Hospital,10.193241,10.405481,\x01\x01\x00\x00\x00 ~\xFE{\xF0b$@{L\xA44\x9B\xCF$@,0.0,15.0,7.0,1.0,4.0,inadequate
HF00186,Comprehensive Health Centre,6.367893,10.575492,\x01\x01\x00\x00\x00\x95\xB5M\xF1\xB8x\x19@\x228.\xE3\xA6&%@,,,,,,no_personnel_record
HF00085,Primary Health Centre,5.792405,9.699518,"\x01\x01\x00\x00\x00]\xBF`7l+\x17@9\xED)9\x27f#@",0.0,3.0,2.0,0.0,1.0,inadequate
HF00148,General Hospital,7.096931,10.250366,\x01\x01\x00\x00\x00\xD2\xDFK\xE1Ac\x1C@\x88\x0F\xEC\xF8/\x80$@,3.0,7.0,17.0,4.0,0.0,inadequate
HF00755,Health Post,9.055201,7.967541,\x01\x01\x00\x00\x00\xBAi3NC\x1C\x22@\x13(b\x11\xC3\xDE\x1F@,0.0,3.0,0.0,1.0,0.0,inadequate
HF00744,Health Post,8.388348,8.254835,\x01\x01\x00\x00\x00\x1C\xEF\x8E\x8C\xD5\xC6 @\x98\xC0\xAD\xBBy\x82 @,1.0,1.0,0.0,0.0,0.0,inadequate
HF01290,Health Post,10.634276,10.10173,\x01\x01\x00\x00\x00\x80F\xE9\xD2\xBFD%@N\x0B^\xF4\x154$@,,,,,,no_personnel_record
HF00362,Primary Health Centre,6.610718,7.975798,\x01\x01\x00\x00\x00jP4\x0F`q\x1A@C\x02F\x977\xE7\x1F@,1.0,2.0,4.0,0.0,1.0,adequate
HF00965,Health Post,9.395978,10.287542,\x01\x01\x00\x00\x00\xF8\xDE\xDF\xA0\xBD\xCA\x22@\xEFs|\xB48\x93$@,0.0,1.0,1.0,0.0,0.0,inadequate
HF01119,Comprehensive Health Centre,9.254836,11.223359,\x01\x01\x00\x00\x00\xD9\xAF;\xDDy\x82\x22@\xD7\x88`\x1C\x5Cr&@,1.0,6.0,12.0,0.0,3.0,inadequate
HF01136,Health Post,9.574423,9.093929,"\x01\x01\x00\x00\x00\xF2#~\xC5\x1A&#@\xBEJ>v\x170\x22@",0.0,0.0,1.0,0.0,0.0,inadequate
HF00407,Primary Health Centre,6.406447,8.389587,\x01\x01\x00\x00\x00\xB0:r\xA43\xA0\x19@\xBD\xE4\x7F\xF2w\xC7 @,,,,,,no_personnel_record
HF00652,Primary Health Centre,8.063028,11.427013,\x01\x01\x00\x00\x00\xEEv\xBD4E  @\x07\xEF\xABr\xA1\xDA&@,2.0,0.0,4.0,1.0,1.0,inadequate
HF00587,Primary Health Centre,7.764898,10.616426,\x01\x01\x00\x00\x00m\x1A\xDBkA\x0F\x1F@\xE6\xCEL0\x9C;%@,1.0,6.0,6.0,0.0,0.0,adequate
HF00679,Primary Health Centre,8.084209,10.7198,\x01\x01\x00\x00\x00\xC7\x0E*q\x1D+ @TR\x27\xA0\x89p%@,0.0,8.0,2.0,4.0,1.0,inadequate
HF00488,Health Post,8.413854,10.041296,\x01\x01\x00\x00\x008\xA3\xE6\xAB\xE4\xD3 @G\xE9\xD2\xBF$\x15$@,0.0,0.0,1.0,0.0,0.0,inadequate
HF01083,Health Post,9.40919,11.445907,\x01\x01\x00\x00\x00S\xB3\x07Z\x81\xD1\x22@m\x1D\x1C\xECM\xE4&@,1.0,1.0,3.0,1.0,0.0,adequate
HF00217,Primary Health Centre,6.032417,10.123064,\x01\x01\x00\x00\x00uV\x0B\xEC1!\x18@@\xA1\x9E>\x02?$@,0.0,0.0,11.0,1.0,0.0,inadequate
HF00632,Primary Health Centre,8.343724,10.969225,\x01\x01\x00\x00\x00[\xB3\x95\x97\xFC\xAF @c\xEEZB>\xF0%@,0.0,1.0,7.0,0.0,0.0,inadequate
HF00903,Primary Health Centre,9.006057,9.315658,\x01\x01\x00\x00\x00\xE1\xD21\xE7\x19\x03\x22@\x09q\xE5\xEC\x9D\xA1\x22@,0.0,1.0,6.0,1.0,2.0,inadequate
HF01318,Health Post,10.491615,9.973942,"\x01\x01\x00\x00\x002r\x16\xF6\xB4\xFB$@\xD3f\x9C\x86\xA8\xF2#@",0.0,1.0,1.0,1.0,0.0,inadequate
HF00156,Primary Health Centre,7.220702,10.013517,\x01\x01\x00\x00\x00\xAD\xA5\x80\xB4\xFF\xE1\x1C@L\xE1A\xB3\xEB\x06$@,0.0,2.0,2.0,2.0,1.0,inadequate
HF00614,Primary Health Centre,7.635528,10.87375,\x01\x01\x00\x00\x00\xE7\xC4\x1E\xDA\xC7\x8A\x1E@\x8F\xC2\xF5(\x5C\xBF%@,2.0,4.0,4.0,1.0,1.0,adequate
HF01028,General Hospital,10.601456,11.238738,\x01\x01\x00\x00\x00I\xF7s\x0A\xF23%@\xF9\x9F\xFC\xDD;z&@,3.0,12.0,35.0,24.0,11.0,adequate
HF00298,Primary Health Centre,7.420777,8.011711,\x01\x01\x00\x00\x00\xCF\xA2w*\xE0\xAE\x1D@\xC5\x01\xF4\xFB\xFE\x05 @,0.0,4.0,5.0,1.0,0.0,adequate
HF01220,Primary Health Centre,8.981233,9.572757,"\x01\x01\x00\x00\x00\x0E\x83\xF9+d\xF6!@2\x1C\xCFg@%#@",2.0,5.0,2.0,0.0,2.0,inadequate
HF00986,Primary Health Centre,10.099949,11.433938,"\x01\x01\x00\x00\x00+\x89\xEC\x83,3$@\xB9\xFB\x1C\x1F-\xDE&@",1.0,9.0,10.0,1.0,0.0,adequate
HF00233,Health Post,6.638614,10.448883,\x01\x01\x00\x00\x00+\x12\x13\xD4\xF0\x8D\x1A@\xF3u\x19\xFE\xD3\xE5$@,,,,,,no_personnel_record
HF00379,Health Post,6.808917,7.764147,\x01\x01\x00\x00\x00\xB7\xB6\xF0\xBCT<\x1B@\x97X\x19\x8D|\x0E\x1F@,0.0,1.0,2.0,0.0,0.0,adequate
HF00318,Primary Health Centre,8.191681,7.2695,\x01\x01\x00\x00\x00w\x87\x14\x03$b @\x87\x16\xD9\xCE\xF7\x13\x1D@,1.0,6.0,2.0,0.0,1.0,inadequate
HF00428,Health Post,7.96805,8.416047,\x01\x01\x00\x00\x00:\x92\xCB\x7FH\xDF\x1F@\xA52\xC5\x1C\x04\xD5 @,0.0,0.0,1.0,1.0,0.0,inadequate
HF00570,Primary Health Centre,7.372115,10.898618,\x01\x01\x00\x00\x00wg\xED\xB6\x0B}\x1D@\xA11\x93\xA8\x17\xCC%@,2.0,2.0,7.0,0.0,1.0,adequate
HF00277,Primary Health Centre,7.742389,8.229237,\x01\x01\x00\x00\x00\xFD\xA3o\xD24\xF8\x1E@\xF9\x10T\x8D^u @,2.0,1.0,4.0,0.0,1.0,inadequate
HF00068,Primary Health Centre,5.947112,9.470632,\x01\x01\x00\x00\x00\xBB\x98f\xBA\xD7\xC9\x17@\xF3\xE6p\xAD\xF6\xF0\x22@,1.0,2.0,5.0,0.0,1.0,adequate
HF00981,Primary Health Centre,10.001704,11.135483,\x01\x01\x00\x00\x00v\x8B\xC0X\xDF\x00$@\xF4S\x1C\x07^E&@,1.0,1.0,1.0,1.0,1.0,inadequate
HF00731,Primary Health Centre,8.325049,8.370509,\x01\x01\x00\x00\x00\xEC1\x91\xD2l\xA6 @Q\xBF\x0B[\xB3\xBD @,0.0,4.0,4.0,1.0,1.0,adequate
HF00027,Health Post,6.421896,8.900539,\x01\x01\x00\x00\x00\xBC@I\x81\x05\xB0\x19@\x8B\x8B\xA3r\x13\xCD!@,0.0,0.0,1.0,1.0,0.0,inadequate
HF00115,Primary Health Centre,7.188433,9.172574,\x01\x01\x00\x00\x00\xDC\xF2\x91\x94\xF4\xC0\x1C@\xA1G\x8C\x9E[X\x22@,0.0,0.0,2.0,2.0,0.0,inadequate
HF00663,Health Post,8.50209,10.793922,\x01\x01\x00\x00\x00\x1BL\xC3\xF0\x11\x01!@[&\xC3\xF1|\x96%@,,,,,,no_personnel_record
HF00811,Cottage Hospital,9.606225,8.221645,"\x01\x01\x00\x00\x00\x03\x09\x8A\x1Fc6#@\xD3\xA4\x14t{q @",0.0,4.0,2.0,1.0,0.0,inadequate
HF01205,Health Post,9.416492,9.247613,\x01\x01\x00\x00\x00]\x17~p>\xD5\x22@\xFF \x92!\xC7~\x22@,0.0,3.0,2.0,1.0,0.0,adequate
HF00204,Primary Health Centre,6.79551,10.429899,"\x01\x01\x00\x00\x00X\x90f,\x9A.\x1B@\x8D*\xC3\xB8\x1B\xDC$@",2.0,2.0,3.0,1.0,3.0,adequate
HF01173,Cottage Hospital,9.508112,9.189691,"\x01\x01\x00\x00\x00\x0Ai\x8DA\x27\x04#@\xEA\xB0\xC2-\x1Fa\x22@",0.0,2.0,2.0,1.0,4.0,inadequate
HF00546,Comprehensive Health Centre,8.055006,9.75661,"\x01\x01\x00\x00\x00\xE5*\x16\xBF)\x1C @3\xA7\xCBbb\x83#@",0.0,11.0,1.0,0.0,2.0,inadequate
HF00161,Primary Health Centre,7.2496,10.079692,\x01\x01\x00\x00\x00\x8FSt$\x97\xFF\x1C@s\x81\xCBc\xCD($@,0.0,2.0,2.0,0.0,0.0,inadequate
HF00350,Health Post,6.808364,9.050639,\x01\x01\x00\x00\x00\x13\x0E\xBD\xC5\xC3;\x1B@\xE6\xCD\xE1Z\xED\x19\x22@,0.0,1.0,2.0,0.0,0.0,adequate
HF00216,Health Post,6.077736,10.403584,\x01\x01\x00\x00\x00.\xE3\xA6\x06\x9AO\x18@\xB3`\xE2\x8F\xA2\xCE$@,1.0,2.0,1.0,1.0,0.0,inadequate
HF00405,Health Post,6.424085,8.53411,\x01\x01\x00\x00\x00\x8A\xE5\x96VC\xB2\x19@\xE1\xEE\xAC\xDDv\x11!@,0.0,2.0,1.0,0.0,1.0,inadequate
