facility_id,raw_lga_name,raw_sen_district,raw_longitude,raw_latitude,lon_parse_method,lat_parse_method,coord_status,lga_match_method,lga_match_score,matched_lga_code,matched_lga_canonical,matched_sen_district,sen_district_agrees
HF00699,Adekowo,Tivbetu South,8.656894,11.580592,clean,clean,included,exact,100.0,LGA002,Adekowo,Tivbetu South,True
HF00624,Daidefa,Tivbetu Central,6.974772,10.978302,clean,clean,included,exact,100.0,LGA024,Daidefa,Tivbetu Central,True
HF00034,Riylude-North,Kukrima North,6.400693,9.619628,clean,clean,included,exact,100.0,LGA086,Riylude-North,Kukrima North,True
HF00686,Olujiwa,Tivbetu South,8.357013,10.860141,clean,clean,included,exact,100.0,LGA084,Olujiwa,Tivbetu South,True
HF00001,Maltsimi,Kukrima North,6.067307,9.559098,clean,clean,included,exact,100.0,LGA071,Maltsimi,Kukrima North,True
HF00939,ADEKENI,Supwasa North,9.33108,10.880202,clean,clean,included,exact,100.0,LGA001,Adekeni,Supwasa North,True
HF01160,Jostile,Agbkeko North,10.049445,9.550277,clean,clean,included,exact,100.0,LGA059,Jostile,Agbkeko North,True
HF01328,Gwodewo,Agbkeko South,10.685615,9.807173,clean,clean,included,exact,100.0,LGA040,Gwodewo,Agbkeko South,True
HF00226,Enumade-West LGA,Kukrima South,6.627348,10.299467,clean,clean,included,exact,100.0,LGA035,Enumade-West,Kukrima South,True
HF01215,Yobrifa-West,Agbkeko Central,9.027722,9.590209,clean,clean,included,exact,100.0,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF01246,Daibama,Agbkeko Central,9.22915,10.047339,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF00244,Yobkosa South,Agbzatu North,7.272686,7.674971,clean,clean,included,fuzzy,92.3076923076923,LGA112,Yobkosa-South,Agbzatu North,True
HF00267,Agbmita,Agbzatu North,8.100179,8.355854,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF00886,Uzorisa,Uzojina South,8.607114,9.238834,clean,clean,included,exact,100.0,LGA105,Uzorisa Local Govt Area,Uzojina South,True
HF00787,Nassako-Central,Uzojina North,8.518181,7.4617,clean,clean,included,exact,100.0,LGA075,Nassako-Central,Uzojina North,True
HF01253,Daibama,Agbkeko Central,9.465921,9.884009,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF00945,Adekeni,Supwasa North,9.527539,10.909523,clean,clean,included,exact,100.0,LGA001,Adekeni,Supwasa North,True
HF01073,Okeyoru-South,Supwasa Central,10.122635,10.807329,clean,clean,included,exact,100.0,LGA082,Okeyoru-South,Supwasa Central,True
HF01229,Hanjile,Agbkeko Central,9.593327,9.819417,clean,clean,included,exact,100.0,LGA043,Hanjile,Agbkeko Central,True
HF01127,Tivmama,Supwasa South,9.714259,11.322685,clean,clean,included,exact,100.0,LGA097,Tivmama,Supwasa South,True
HF01091,Baumiru,Supwasa South,8.869798,11.320579,clean,clean,included,exact,100.0,LGA018,Baumiru,Supwasa South,True
HF00810,Ekedewo,Uzojina Central,9.482032,8.012477,clean,clean,included,exact,100.0,LGA033,Ekedewo  ,Uzojina Central,True
HF00023,Uzoluni ,Kukrima North,6.167258,9.001536,clean,clean,included,exact,100.0,LGA104,Uzoluni,Kukrima North,True
HF00464,Umumayi,Agbzatu South,7.91,9.27,clean,clean,included,exact,100.0,LGA101,Umumayi,Agbzatu South,True
HF00753,Nasyotu,Uzojina North,,,missing,missing,excluded_missing_or_unparseable,exact,100.0,LGA076,Nasyotu,Uzojina North,True
HF00728,Agbkotu-South,Uzojina North,8.213559,8.337383,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00854,Wurkota,Uzojina Central,8.993451,8.445017,clean,clean,included,exact,100.0,LGA106,Wurkota  ,Uzojina Central,True
HF00657,Ibamide,Tivbetu South,8.303582,11.318028,clean,clean,included,exact,100.0,LGA049,Ibamide,Tivbetu South,True
HF00865,Tivngoba,Uzojina South,8.885733,9.120351,clean,clean,included,exact,100.0,LGA098,Tivngoba,Uzojina South,True
HF00470,Ngetija,Agbzatu South,7.581169,9.107867,clean,clean,included,exact,100.0,LGA079,Ngetija,Agbzatu South,True
HF00983,Zambani,Supwasa Central,10.003236,11.166351,clean,clean,included,exact,100.0,LGA115,Zambani,Supwasa Central,True
HF00162,Wurmashi,Kukrima Central,7.348028,9.985114,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00877,OLUBANI-SOUTH,Uzojina South,8.414048,8.481082,clean,clean,included,exact,100.0,LGA083,OLUBANI-SOUTH,Uzojina South,True
HF00898,Loksayi,Uzojina South,8.458339,8.933503,clean,clean,included,exact,100.0,LGA066,Loksayi  ,Uzojina South,True
HF01089,Baumiru,Supwasa South,8.794414,11.279668,clean,clean,included,exact,100.0,LGA018,Baumiru,Supwasa South,True
HF00988,Zambani,Supwasa Central,10.149578,11.295769,clean,clean,included,exact,100.0,LGA115,Zambani,Supwasa Central,True
HF00929,Zamberi-North,Uzojina South,8.576518,8.666571,clean,clean,included,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF00860,Wurkota,Uzojina Central,9.211077,9.076372,clean,clean,included,exact,100.0,LGA106,Wurkota  ,Uzojina Central,True
HF00968,Wuryona,Supwasa North,9.570705,10.604011,clean,clean,included,exact,100.0,LGA108,Wuryona,Supwasa North,True
HF01228,Hanjile,Agbkeko Central,9.478709,9.672009,clean,clean,included,exact,100.0,LGA043,Hanjile,Agbkeko Central,True
HF00527,Hansaba,Tivbetu North,8.448984,9.927491,clean,clean,included,exact,100.0,LGA045,Hansaba,Tivbetu North,True
HF00997,Zambani,Supwasa Central,10.133004,10.963416,clean,clean,included,exact,100.0,LGA115,Zambani,Supwasa Central,True
HF01296,Enumija,Agbkeko South,10.781582,10.114646,clean,clean,included,exact,100.0,LGA036,Enumija,Agbkeko South,True
HF01287,Nasnadu,Agbkeko South,10.101669,10.21496,clean,clean,included,exact,100.0,LGA073,Nasnadu  ,Agbkeko South,True
HF01249,Daibama,Agbkeko Central,9.326924,9.923061,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF01234,Hanjile,Agbkeko Central,9.67,9.7,clean,clean,included,exact,100.0,LGA043,Hanjile,Agbkeko Central,True
HF00689,Nasdudu-North,Tivbetu South,"7°52'22.5""E","11°37'22.1""N",dms,dms,included,exact,100.0,LGA072,Nasdudu-North,Tivbetu South,True
HF00307,Hanraja,Agbzatu North,7.579851,7.703338,clean,clean,included,exact,100.0,LGA044,Hanraja,Agbzatu North,True
HF00683,Olujiwa ,Tivbetu South,8.235879,10.613119,clean,clean,included,exact,100.0,LGA084,Olujiwa,Tivbetu South,True
HF00170,Zamtsiru LGA,Kukrima South,6.348068,9.97959,clean,clean,included,exact,100.0,LGA121,Zamtsiru,Kukrima South,True
HF00355,Irosaja,Agbzatu Central,6.592417,8.153481,clean,clean,included,exact,100.0,LGA055,Irosaja,Agbzatu Central,True
HF01305,Ngemidu,Agbkeko South,10.242152,9.851908,clean,clean,included,exact,100.0,LGA077,Ngemidu,Agbkeko South,True
HF00414,Iromashi,Agbzatu Central,7.264708,8.606866,clean,clean,included,exact,100.0,LGA052,Iromashi,Agbzatu Central,True
HF00963,Yobmija,Supwasa North,9.266074,10.220174,clean,clean,included,exact,100.0,LGA113,Yobmija,Supwasa North,True
HF00231,Enumade-West LGA,Kukrima South,6.560783,10.437989,clean,clean,included,exact,100.0,LGA035,Enumade-West,Kukrima South,True
HF01071,Okeyoru-South,Supwasa Central,9.92812,10.689425,clean,clean,included,exact,100.0,LGA082,Okeyoru-South,Supwasa Central,True
HF00241,Yobkosa-South,Agbzatu North,7.234529,7.487051,clean,clean,included,exact,100.0,LGA112,Yobkosa-South,Agbzatu North,True
HF00400,Supsama-South,Agbzatu Central,6.348738,8.372912,clean,clean,included,exact,100.0,LGA090,Supsama-South,Agbzatu Central,True
HF01272,Nasnadu,Agbkeko South,9.829202,10.145604,clean,clean,included,exact,100.0,LGA073,Nasnadu  ,Agbkeko South,True
HF00206,Adenaja,Kukrima South,6.882262,10.500232,clean,clean,included,exact,100.0,LGA004,ADENAJA,Kukrima South,True
HF01133,Tivmama,Supwasa South,"9,983895","11,534731",comma_decimal,comma_decimal,included,exact,100.0,LGA097,Tivmama,Supwasa South,True
HF01244,Daibama,Agbkeko Central,9.075668,9.905925,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF01006,BAUTIRU-WEST,Supwasa Central,10.628917,11.063166,clean,clean,included,exact,100.0,LGA020,Bautiru-West,Supwasa Central,True
HF00291,Supyoshi-East,Agbzatu North,7.707091,7.493214,clean,clean,included,exact,100.0,LGA091,Supyoshi-East  ,Agbzatu North,True
HF00002,Maltsimi,Kukrima North,6.104332,9.462132,clean,clean,included,exact,100.0,LGA071,Maltsimi,Kukrima North,True
HF00329,Gwodele-South,Agbzatu North,8.234088,7.37543,clean,clean,included,exact,100.0,LGA039,Gwodele-South,Agbzatu North,True
HF01295,Enumija,Agbkeko South,10.77273,10.158074,clean,clean,included,exact,100.0,LGA036,Enumija,Agbkeko South,True
HF00927,Zamberi-North,Uzojina South,8.436361,8.595779,clean,clean,included,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF00404,Supsama-South,Agbzatu Central,6.462139,8.548973,clean,clean,included,exact,100.0,LGA090,Supsama-South,Agbzatu Central,True
HF01013,Funkedu,Supwasa Central,10.416009,11.413577,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00262,Agbmita,Agbzatu North,8.061586,8.156333,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF00389,Enutifa,Agbzatu Central,7.01899,8.188608,clean,clean,included,exact,100.0,LGA037,Enutifa,Agbzatu Central,True
HF00145,Wurmashi,Kukrima Central,7.162465,10.180213,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00441,Agbngoru,Agbzatu South,7.456809,8.486524,clean,clean,included,exact,100.0,LGA009,Agbngoru,Agbzatu South,True
HF00843,Adelaja North,Uzojina Central,9.339622,8.626483,clean,clean,included,fuzzy,92.3076923076923,LGA003,Adelaja-North,Uzojina Central,True
HF00641,TamlufaEast,Tivbetu South,8.404587,10.482297,clean,clean,included,fuzzy,95.65217391304348,LGA093,Tamlufa-East Local Govt Area,Tivbetu South,True
HF00187,UMUMITU,Kukrima South,6.576994,10.858141,clean,clean,included,exact,100.0,LGA102,Umumitu,Kukrima South,True
HF01077,Ekedeta East,Supwasa South,9.329922,11.639774,clean,clean,included,fuzzy,91.66666666666666,LGA032,Ekedeta-East,Supwasa South,True
HF00356,Irosaja,Agbzatu Central,6.633489,8.036438,clean,clean,included,exact,100.0,LGA055,Irosaja,Agbzatu Central,True
HF00246,Yobkosa-South,Agbzatu North,7.370933,7.550564,clean,clean,included,exact,100.0,LGA112,Yobkosa-South,Agbzatu North,True
HF00773,Tamluni,Uzojina North,8.619351,8.074893,clean,clean,included,exact,100.0,LGA094,Tamluni,Uzojina North,True
HF00435,Baungoshi,Agbzatu South,7.076298,9.000465,clean,clean,included,exact,100.0,LGA019,Baungoshi Local Govt Area,Agbzatu South,True
HF00791,Nassako Central,Uzojina North,8.932784,7.56687,clean,clean,included,fuzzy,93.33333333333333,LGA075,Nassako-Central,Uzojina North,True
HF00183,Daizade,Kukrima South,6.258932,10.663099,clean,clean,included,exact,100.0,LGA027,Daizade,Kukrima South,True
HF900771,Tamluni,Uzojina North,8.484971,7.928792,clean,clean,included,exact,100.0,LGA094,Tamluni,Uzojina North,True
HF00059,Irolufa,Kukrima North,6.083289,10.051627,clean,clean,included,exact,100.0,LGA051,Irolufa,Kukrima North,True
HF00444,Agbngoru,Agbzatu South,,,missing,missing,excluded_missing_or_unparseable,exact,100.0,LGA009,Agbngoru,Agbzatu South,True
HF00361,Irosaja,Agbzatu Central,6.571437,7.960722,clean,clean,included,exact,100.0,LGA055,Irosaja,Agbzatu Central,True
HF00960,Yobmija,Supwasa North,9.296556,10.488674,clean,clean,included,exact,100.0,LGA113,Yobmija,Supwasa North,True
HF00050,IROLUFA,Kukrima North,5.91671,10.035905,clean,clean,included,exact,100.0,LGA051,Irolufa,Kukrima North,True
HF01162,Jostile,Agbkeko North,"10,049146","9,28817",comma_decimal,comma_decimal,included,exact,100.0,LGA059,Jostile,Agbkeko North,True
HF01300,Enumija,Agbkeko South,10.790242,10.269717,clean,clean,included,exact,100.0,LGA036,Enumija,Agbkeko South,True
HF00934,Zamberi-North,Uzojina South,8.658854,8.791822,clean,clean,included,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF00396,Katrini,Agbzatu Central,6.791472,8.492695,clean,clean,included,exact,100.0,LGA062,KATRINI,Agbzatu Central,True
HF00740,Agbkotu-South,Uzojina North,8.228485,8.000328,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00130,Tambemi ,Kukrima Central,7.045839,9.693543,clean,clean,included,exact,100.0,LGA092,Tambemi,Kukrima Central,True
HF00215,Banluta,Kukrima South,6.067397,10.315242,clean,clean,included,exact,100.0,LGA015,Banluta,Kukrima South,True
HF00275,Malmaba LGA,Agbzatu North,7.575954,8.128807,clean,clean,included,exact,100.0,LGA070,Malmaba,Agbzatu North,True
HF01037,Josmiba,Supwasa Central,10.429811,10.615185,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF00633,JOSKERU,Tivbetu South,8.414644,10.959653,clean,clean,included,exact,100.0,LGA057,Joskeru,Tivbetu South,True
HF00893,Loksayi,Uzojina South,8.259422,8.877967,clean,clean,included,exact,100.0,LGA066,Loksayi  ,Uzojina South,True
HF00235,Enumade-West,Kukrima South,6.649429,10.575049,clean,clean,included,exact,100.0,LGA035,Enumade-West,Kukrima South,True
HF00831,Yeltsina,Uzojina Central,9.519803,8.844042,clean,clean,included,exact,100.0,LGA111,Yeltsina Local Govt Area,Uzojina Central,True
HF00953,Nasrifa,Supwasa North,9.119074,10.632193,clean,clean,included,exact,100.0,LGA074,Nasrifa  ,Supwasa North,True
HF00473,Ngetija ,Agbzatu South,7.60278,9.050938,clean,clean,included,exact,100.0,LGA079,Ngetija,Agbzatu South,True
HF01212,YobrifaWest,Agbkeko Central,9.07603,9.667159,clean,clean,included,fuzzy,95.65217391304348,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF00239,YobkosaSouth,Agbzatu North,7.165144,7.751084,clean,clean,included,fuzzy,96.0,LGA112,Yobkosa-South,Agbzatu North,True
HF00957,Yobmija LGA,Supwasa North,8.992825,10.444667,clean,clean,included,exact,100.0,LGA113,Yobmija,Supwasa North,True
HF00989,Zambani,Supwasa Central,10.059389,10.96857,clean,clean,included,exact,100.0,LGA115,Zambani,Supwasa Central,True
HF00734,Agbkotu-South,Uzojina North,8.295104,8.259127,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00348,Zamkeri,Agbzatu Central,6.912498,8.830274,clean,clean,included,exact,100.0,LGA118,Zamkeri,Agbzatu Central,True
HF00242,Yobkosa-South,Agbzatu North,7.238957,7.698078,clean,clean,included,exact,100.0,LGA112,Yobkosa-South,Agbzatu North,True
HF01321,Gwodewo,Agbkeko South,10.484462,9.695909,clean,clean,included,exact,100.0,LGA040,Gwodewo,Agbkeko South,True
HF00572,Dutwano,Tivbetu Central,7.651204,11.504004,clean,clean,included,exact,100.0,LGA030,Dutwano,Tivbetu Central,True
HF00437,Agbngoru,Agbzatu South,7.416615,8.231036,clean,clean,included,exact,100.0,LGA009,Agbngoru,Agbzatu South,True
HF00578,Dutwano,Tivbetu Central,7.718706,11.382789,clean,clean,included,exact,100.0,LGA030,Dutwano,Tivbetu Central,True
HF01150,Lokshasa,Agbkeko North,10.481912,9.336207,clean,clean,included,exact,100.0,LGA067,Lokshasa  ,Agbkeko North,True
HF00919,Banluwo,Uzojina South,8.711253,8.537559,clean,clean,included,exact,100.0,LGA016,Banluwo,Uzojina South,True
HF00057,Irolufa,Kukrima North,6.188437,10.004447,clean,clean,included,exact,100.0,LGA051,Irolufa,Kukrima North,True
HF00502,Agbtsiko,Tivbetu North,8.144359,9.878367,clean,clean,included,exact,100.0,LGA012,Agbtsiko  ,Tivbetu North,True
HF00639,Tamlufa-East,Tivbetu South,8.453464,10.737408,clean,clean,included,exact,100.0,LGA093,Tamlufa-East Local Govt Area,Tivbetu South,True
HF00349,Zamkeri,Agbzatu Central,6.813602,8.786855,clean,clean,included,exact,100.0,LGA118,Zamkeri,Agbzatu Central,True
HF00383,Dutzama,Agbzatu Central,7.097016,7.808336,clean,clean,included,exact,100.0,LGA031,DUTZAMA,Agbzatu Central,True
