facility_id,facility_name,facility_type,ward_name,lga_name,sen_district,state_name,ownership,longitude,latitude
HF01160,Malshadu Health Post,Health Post,Josngoni,Jostile,Agbkeko North,Agbkeko State,Public,10.049445,9.550277
HF01328,Zamnasa Health Post,Health Post,Ngejile,Gwodewo,Agbkeko South,Agbkeko State,Public,10.685615,9.807173
HF00226,Tivraba Comprehensive Health Centre,Comprehensive Health Centre,Wurlawo,Enumade-West LGA,Kukrima South,Kukrima State,Private,6.627348,10.299467
HF01215,Zammaru Primary Health Centre,Primary Health Centre,Birriwa,Yobrifa-West,Agbkeko Central,Agbkeko State,Public,9.027722,9.590209
HF01246,Enudeta Primary Health Centre,Primary Health Centre,Shashafa,Daibama,Agbkeko Central,Agbkeko State,Faith-based,9.22915,10.047339
HF00244,Ibamali Cottage Hospital,Cottage Hospital,Zamngono,Yobkosa South,Agbzatu North,Agbzatu State,Public,7.272686,7.674971
HF00267,Enuwadu Primary Health Centre,Primary Health Centre,Gwoyota,Agbmita,Agbzatu North,Agbzatu State,Public,8.100179,8.355854
HF00886,Ibajiyi Health Post,Health Post,Umurifa,Uzorisa,Uzojina South,Uzojina State,Public,8.607114,9.238834
HF00787,Dutlule Health Post,Health Post,Ngemiyi,Nassako-Central,Uzojina North,Uzojina State,Public,8.518181,7.4617
HF01253,Birkoyi Comprehensive Health Centre,Comprehensive Health Centre,Birjili,Daibama,Agbkeko Central,Agbkeko State,Public,9.465921,9.884009
HF00945,Riybale Primary Health Centre,Primary Health Centre,Agbjisa,Adekeni,Supwasa North,Supwasa State,Public,9.527539,10.909523
HF01073,Okengowo Health Post,Health Post,Baurima,Okeyoru-South,Supwasa Central,Supwasa State,Private,10.122635,10.807329
HF01229,Kadmaru Health Post,Health Post,Katyodu,Hanjile,Agbkeko Central,Agbkeko State,Public,9.593327,9.819417
HF01127,Ironufa Comprehensive Health Centre,Comprehensive Health Centre,Banshafa,Tivmama,Supwasa South,Supwasa State,Public,9.714259,11.322685
HF01091,Malsali Primary Health Centre,Primary Health Centre,Agbwali,Baumiru,Supwasa South,Supwasa State,Public,8.869798,11.320579
HF00810,Tivlaja Primary Health Centre,Primary Health Centre,Banmide,Ekedewo,Uzojina Central,Uzojina State,Public,9.482032,8.012477
HF00023,Yobkono Primary Health Centre,Primary Health Centre,Funngoli,Uzoluni ,Kukrima North,Kukrima State,Public,6.167258,9.001536
HF00464,Zamnuyi Primary Health Centre,Primary Health Centre,Nasnayi,Umumayi,Agbzatu South,Agbzatu State,Private,7.91,9.27
HF00753,Kadradu Health Post,Health Post,Birbele,Nasyotu,Uzojina North,Uzojina State,Public,,
HF00728,Uzoriri Health Post,Health Post,Uzodumi,Agbkotu-South,Uzojina North,Uzojina State,Private,8.213559,8.337383
HF00854,Tamtili Health Post,Health Post,Wurtimi,Wurkota,Uzojina Central,Uzojina State,Public,8.993451,8.445017
HF00657,Umujiwo Cottage Hospital,Cottage Hospital,Banrani,Ibamide,Tivbetu South,Tivbetu State,Public,8.303582,11.318028
HF00865,Adeketu Cottage Hospital,Cottage Hospital,Zamzani,Tivngoba,Uzojina South,Uzojina State,Public,8.885733,9.120351
HF00470,Daimiwa Comprehensive Health Centre,Comprehensive Health Centre,Sokmimi,Ngetija,Agbzatu South,Agbzatu State,Public,7.581169,9.107867
HF00983,Ngetiri Primary Health Centre,Primary Health Centre,Adesale,Zambani,Supwasa Central,Supwasa State,Public,10.003236,11.166351
HF00162,Riyrale Primary Health Centre,Primary Health Centre,Birwari,Wurmashi,Kukrima Central,Kukrima State,Public,7.348028,9.985114
HF00877,Maldeshi Cottage Hospital,Cottage Hospital,Wurlutu,OLUBANI-SOUTH,Uzojina South,Uzojina State,Faith-based,8.414048,8.481082
HF00898,Baudeba Health Post,Health Post,Lokkona,Loksayi,Uzojina South,Uzojina State,Public,8.458339,8.933503
HF01089,Ironutu Health Post,Health Post,Agbwali,Baumiru,Supwasa South,Supwasa State,Public,8.794414,11.279668
HF00988,Katduyi Comprehensive Health Centre,Comprehensive Health Centre,Lokrana,Zambani,Supwasa Central,Supwasa State,Faith-based,10.149578,11.295769
HF00929,Sokriwo Health Post,Health Post,Malshana,Zamberi-North,Uzojina South,Uzojina State,Public,8.576518,8.666571
HF00860,Wurrino Cottage Hospital,Cottage Hospital,Sharimi,Wurkota,Uzojina Central,Uzojina State,Public,9.211077,9.076372
HF00968,Josketa Primary Health Centre,Primary Health Centre,Shazama,Wuryona,Supwasa North,Supwasa State,Public,9.570705,10.604011
HF01228,Kukwadu Comprehensive Health Centre,Comprehensive Health Centre,Katyodu,Hanjile,Agbkeko Central,Agbkeko State,Private,9.478709,9.672009
HF00527,Shatiyi Primary Health Centre,Primary Health Centre,Kukmatu,Hansaba,Tivbetu North,Tivbetu State,Public,8.448984,9.927491
HF00997,Baunadu Primary Health Centre,Primary Health Centre,Irokoni,Zambani,Supwasa Central,Supwasa State,Public,10.133004,10.963416
HF01296,Agbshali Health Post,Health Post,Malludu,Enumija,Agbkeko South,Agbkeko State,Public,10.781582,10.114646
HF01287,Uzosayi Primary Health Centre,Primary Health Centre,Daibano,Nasnadu,Agbkeko South,Agbkeko State,Public,10.101669,10.21496
HF01249,Malzale Primary Health Centre,Primary Health Centre,Okebawo,Daibama,Agbkeko Central,Agbkeko State,Faith-based,9.326924,9.923061
HF01234,Birtiru Primary Health Centre,Primary Health Centre,Umuwari,Hanjile,Agbkeko Central,Agbkeko State,Private,9.67,9.7
HF00689,Irowawo Primary Health Centre,Primary Health Centre,Yeldule,Nasdudu-North,Tivbetu South,Tivbetu State,Public,"7°52'22.5""E","11°37'22.1""N"
HF00307,Okebewo Health Post,Health Post,Tivjija,Hanraja,Agbzatu North,Agbzatu State,Public,7.579851,7.703338
HF00683,Lokmawa Primary Health Centre,Primary Health Centre,Agbsama,Olujiwa ,Tivbetu South,Tivbetu State,Public,8.235879,10.613119
HF00170,Dutkole Primary Health Centre,Primary Health Centre,Aderimi,Zamtsiru LGA,Kukrima South,Kukrima State,Private,6.348068,9.97959
HF00355,Banmiwa Cottage Hospital,Cottage Hospital,Ngeride,Irosaja,Agbzatu Central,Agbzatu State,Private,6.592417,8.153481
HF01305,Wurlayi Health Post,Health Post,Gwodeja,Ngemidu,Agbkeko South,Agbkeko State,Public,10.242152,9.851908
HF00414,Oluwasa Primary Health Centre,Primary Health Centre,Ngengoyi,Iromashi,Agbzatu Central,Agbzatu State,Public,7.264708,8.606866
HF00963,Yeldeli Primary Health Centre,Primary Health Centre,Baulasa,Yobmija,Supwasa North,Supwasa State,Public,9.266074,10.220174
HF00231,Kadrishi Health Post,Health Post,Hanzami,Enumade-West LGA,Kukrima South,Kukrima State,Public,6.560783,10.437989
HF01071,Hannaba Primary Health Centre,Primary Health Centre,Baurima,Okeyoru-South,Supwasa Central,Supwasa State,Public,9.92812,10.689425
HF00241,Umushata Health Post,Health Post,Iroketu,Yobkosa-South,Agbzatu North,Agbzatu State,Public,7.234529,7.487051
HF00400,Maltsili Primary Health Centre,Primary Health Centre,Zammasa,Supsama-South,Agbzatu Central,Agbzatu State,Faith-based,6.348738,8.372912
HF01272,Daiduwa Primary Health Centre,Primary Health Centre,Ngeriba,Nasnadu,Agbkeko South,Agbkeko State,Public,9.829202,10.145604
HF00206,Malbali Cottage Hospital,Cottage Hospital,Ibabeno,Adenaja,Kukrima South,Kukrima State,Public,6.882262,10.500232
HF01133,Funnaba Primary Health Centre,Primary Health Centre,Kadzaru,Tivmama,Supwasa South,Supwasa State,Private,"9,983895","11,534731"
HF01244,Funshade Primary Health Centre,Primary Health Centre,Yobwani,Daibama,Agbkeko Central,Agbkeko State,Private,9.075668,9.905925
HF01006,Wursani Health Post,Health Post,Ekekode,BAUTIRU-WEST,Supwasa Central,Supwasa State,Public,10.628917,11.063166
HF00291,Supjiwa Primary Health Centre,Primary Health Centre,Daisale,Supyoshi-East,Agbzatu North,Agbzatu State,Public,7.707091,7.493214
HF00002,Baumasa Health Post,Health Post,Ekeluno,Maltsimi,Kukrima North,Kukrima State,Public,6.104332,9.462132
HF00329,Josyoyi Health Post,Health Post,Olukoyi,Gwodele-South,Agbzatu North,Agbzatu State,Private,8.234088,7.37543
HF01295,Ekezano Primary Health Centre,Primary Health Centre,Malludu,Enumija,Agbkeko South,Agbkeko State,Public,10.77273,10.158074
HF00927,Kadriri Primary Health Centre,Primary Health Centre,Malshana,Zamberi-North,Uzojina South,Uzojina State,Private,8.436361,8.595779
HF00404,Riylani Primary Health Centre,Primary Health Centre,Tivjidu,Supsama-South,Agbzatu Central,Agbzatu State,Public,6.462139,8.548973
HF01013,Ekemili Health Post,Health Post,Soktiba,Funkedu,Supwasa Central,Supwasa State,Public,10.416009,11.413577
HF00262,Agbduwo Health Post,Health Post,Uzowana,Agbmita,Agbzatu North,Agbzatu State,Public,8.061586,8.156333
HF00389,Umuzashi Health Post,Health Post,Birnushi,Enutifa,Agbzatu Central,Agbzatu State,Faith-based,7.01899,8.188608
HF00145,Wurduru Health Post,Health Post,Banrija,Wurmashi,Kukrima Central,Kukrima State,Public,7.162465,10.180213
HF00441,Daidutu Health Post,Health Post,Enurita,Agbngoru,Agbzatu South,Agbzatu State,Public,7.456809,8.486524
HF00843,Banrade General Hospital,General Hospital,Gwoyowo,Adelaja North,Uzojina Central,Uzojina State,Public,9.339622,8.626483
HF00641,Naslako General Hospital,General Hospital,Yobnuma,TamlufaEast,Tivbetu South,Tivbetu State,Public,8.404587,10.482297
HF00187,Ibalano Primary Health Centre,Primary Health Centre,Okedeni,UMUMITU,Kukrima South,Kukrima State,Public,6.576994,10.858141
HF01077,Birdeli Primary Health Centre,Primary Health Centre,Uzojiri,Ekedeta East,Supwasa South,Supwasa State,Public,9.329922,11.639774
HF00356,Tivduno Primary Health Centre,Primary Health Centre,Funzako,Irosaja,Agbzatu Central,Agbzatu State,Public,6.633489,8.036438
HF00246,Suprani Primary Health Centre,Primary Health Centre,Ekezali,Yobkosa-South,Agbzatu North,Agbzatu State,Public,7.370933,7.550564
HF00773,Yoblafa Primary Health Centre,Primary Health Centre,Uzosawo,Tamluni,Uzojina North,Uzojina State,Public,8.619351,8.074893
HF00435,Yobzaru Comprehensive Health Centre,Comprehensive Health Centre,Ibashadu,Baungoshi,Agbzatu South,Agbzatu State,Public,7.076298,9.000465
HF00791,Dutmija Health Post,Health Post,Gwobako,Nassako Central,Uzojina North,Uzojina State,Public,8.932784,7.56687
HF00183,Soklusa Primary Health Centre,Primary Health Centre,Supmano,Daizade,Kukrima South,Kukrima State,Public,6.258932,10.663099
HF900771,Irolata Health Post,Health Post,Uzosawo,Tamluni,Uzojina North,Uzojina State,Public,8.484971,7.928792
HF00059,Dutkota Health Post,Health Post,Kuknuno,Irolufa,Kukrima North,Kukrima State,Public,6.083289,10.051627
HF00444,Riysawa Primary Health Centre,Primary Health Centre,Ekekowo,Agbngoru,Agbzatu South,Agbzatu State,Public,,
HF00361,Birnali Health Post,Health Post,Mallufa,Irosaja,Agbzatu Central,Agbzatu State,Public,6.571437,7.960722
HF00960,Dainata Comprehensive Health Centre,Comprehensive Health Centre,Dutzali,Yobmija,Supwasa North,Supwasa State,Public,9.296556,10.488674
HF00050,Ekelawo Health Post,Health Post,Oluwasa,IROLUFA,Kukrima North,Kukrima State,Public,5.91671,10.035905
HF01162,Nasnuma Cottage Hospital,Cottage Hospital,Yobkema,Jostile,Agbkeko North,Agbkeko State,Public,"10,049146","9,28817"
HF01300,Daikoshi Primary Health Centre,Primary Health Centre,Gwotsimi,Enumija,Agbkeko South,Agbkeko State,Public,10.790242,10.269717
HF00934,Sokkode Primary Health Centre,Primary Health Centre,Nasjidu,Zamberi-North,Uzojina South,Uzojina State,Faith-based,8.658854,8.791822
HF00396,Fundudu Health Post,Health Post,Naslayi,Katrini,Agbzatu Central,Agbzatu State,Private,6.791472,8.492695
HF00740,Banriwa Comprehensive Health Centre,Comprehensive Health Centre,Enumitu,Agbkotu-South,Uzojina North,Uzojina State,Public,8.228485,8.000328
HF00130,Adenaba Primary Health Centre,Primary Health Centre,Gwotidu,Tambemi ,Kukrima Central,Kukrima State,Public,7.045839,9.693543
HF00215,Supzawa Health Post,Health Post,Kadyodu,Banluta,Kukrima South,Kukrima State,Public,6.067397,10.315242
HF00275,Kadjishi Health Post,Health Post,Kukyoba,Malmaba LGA,Agbzatu North,Agbzatu State,Public,7.575954,8.128807
HF01037,Dutshani Primary Health Centre,Primary Health Centre,Shalule,Josmiba,Supwasa Central,Supwasa State,Public,10.429811,10.615185
HF00633,Tivyole Primary Health Centre,Primary Health Centre,Hanluri,JOSKERU,Tivbetu South,Tivbetu State,Public,8.414644,10.959653
HF00893,Birbali Primary Health Centre,Primary Health Centre,Yeldena,Loksayi,Uzojina South,Uzojina State,Public,8.259422,8.877967
HF00235,Shangofa Primary Health Centre,Primary Health Centre,Umutiri,Enumade-West,Kukrima South,Kukrima State,Faith-based,6.649429,10.575049
HF00831,Lokluli Primary Health Centre,Primary Health Centre,Zamdena,Yeltsina,Uzojina Central,Uzojina State,Public,9.519803,8.844042
HF00953,Funriba Primary Health Centre,Primary Health Centre,Riynuna,Nasrifa,Supwasa North,Supwasa State,Public,9.119074,10.632193
HF00473,Kadbeli Health Post,Health Post,Enuyona,Ngetija ,Agbzatu South,Agbzatu State,Public,7.60278,9.050938
HF01212,Kadwashi Primary Health Centre,Primary Health Centre,Daizayi,YobrifaWest,Agbkeko Central,Agbkeko State,Public,9.07603,9.667159
HF00239,Banwawa Primary Health Centre,Primary Health Centre,Zammiwa,YobkosaSouth,Agbzatu North,Agbzatu State,Public,7.165144,7.751084
HF00957,Irokole Comprehensive Health Centre,Comprehensive Health Centre,Agbriko,Yobmija LGA,Supwasa North,Supwasa State,Private,8.992825,10.444667
HF00989,Olunata Primary Health Centre,Primary Health Centre,Shatsiba,Zambani,Supwasa Central,Supwasa State,Public,10.059389,10.96857
HF00734,Adekedu Health Post,Health Post,Uzotsiru,Agbkotu-South,Uzojina North,Uzojina State,Public,8.295104,8.259127
HF00348,Katshatu Primary Health Centre,Primary Health Centre,Dutmili,Zamkeri,Agbzatu Central,Agbzatu State,Public,6.912498,8.830274
HF00242,Yelbeko Health Post,Health Post,Zamngono,Yobkosa-South,Agbzatu North,Agbzatu State,Private,7.238957,7.698078
HF01321,Daikele Primary Health Centre,Primary Health Centre,Agbmami,Gwodewo,Agbkeko South,Agbkeko State,Public,10.484462,9.695909
HF00572,Umumiyi General Hospital,General Hospital,Yelwari,Dutwano,Tivbetu Central,Tivbetu State,Faith-based,7.651204,11.504004
HF00437,Adengoru Primary Health Centre,Primary Health Centre,Daijiwa,Agbngoru,Agbzatu South,Agbzatu State,Public,7.416615,8.231036
HF00578,Banngona Primary Health Centre,Primary Health Centre,Josmita,Dutwano,Tivbetu Central,Tivbetu State,Public,7.718706,11.382789
HF01150,Ibanuri Health Post,Health Post,Riynawa,Lokshasa,Agbkeko North,Agbkeko State,Public,10.481912,9.336207
HF00919,Shasayi Primary Health Centre,Primary Health Centre,Josmako,Banluwo,Uzojina South,Uzojina State,Public,8.711253,8.537559
HF00057,Yeldewo Primary Health Centre,Primary Health Centre,Kuknuno,Irolufa,Kukrima North,Kukrima State,Public,6.188437,10.004447
HF00502,Dutshafa Health Post,Health Post,Yeltiko,Agbtsiko,Tivbetu North,Tivbetu State,Public,8.144359,9.878367
HF00639,Shakoli Primary Health Centre,Primary Health Centre,Okeluwo,Tamlufa-East,Tivbetu South,Tivbetu State,Public,8.453464,10.737408
HF00349,Okemide Primary Health Centre,Primary Health Centre,Dutmili,Zamkeri,Agbzatu Central,Agbzatu State,Public,6.813602,8.786855
HF00383,Ekelani Health Post,Health Post,Baulutu,Dutzama,Agbzatu Central,Agbzatu State,Public,7.097016,7.808336
